dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1554620400,2019-04-07 07:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,48.7,48.7,46.38,49.98,1010,,,92,1.99,194,,,,,90,701,Mist,mist,50n
1554624000,2019-04-07 08:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,49.44,49.44,46.63,51.3,1009,,,91,1.99,140,,,,,1,701,Mist,mist,50n
1554627600,2019-04-07 09:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,50.27,49.28,46.24,52.99,1009,,,91,1.01,155,,,,,90,701,Mist,mist,50n
1554631200,2019-04-07 10:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,50.14,49.14,46.24,53.29,1009,,,91,3,142,0.21,,,,90,701,Mist,mist,50n
1554631200,2019-04-07 10:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,50.14,49.14,46.24,53.29,1009,,,91,3,142,0.21,,,,90,500,Rain,light rain,10n
1554634800,2019-04-07 11:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,50.43,49.46,44.83,54.34,1009,,,91,1.99,185,0.29,,,,90,701,Mist,mist,50n
1554634800,2019-04-07 11:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,50.43,49.46,44.83,54.34,1009,,,91,1.99,185,0.29,,,,90,500,Rain,light rain,10n
1554638400,2019-04-07 12:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,50.4,49.37,44.26,53.67,1009,,,90,1.01,157,,,,,90,701,Mist,mist,50d
1554642000,2019-04-07 13:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,50.63,49.71,44.83,52.99,1008,,,92,1.01,159,,,,,90,701,Mist,mist,50d
1554645600,2019-04-07 14:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,53.29,52.5,50.11,56.34,1008,,,89,1.01,163,,,,,75,701,Mist,mist,50d
1554649200,2019-04-07 15:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,58.91,58.26,55.02,61.56,1007,,,80,4,238,0.16,,,,75,500,Rain,light rain,10d
1554652800,2019-04-07 16:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,60.75,60.13,57.54,62.62,1007,,,77,3,190,0.34,,,,75,500,Rain,light rain,10d
1554656400,2019-04-07 17:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,61.34,60.75,57.24,63.37,1007,,,76,1.99,304,0.56,,,,90,500,Rain,light rain,10d
1554660000,2019-04-07 18:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,57.49,57.07,55.02,61,1007,,,88,4,304,4.11,,,,90,502,Rain,heavy intensity rain,10d
1554660000,2019-04-07 18:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,57.49,57.07,55.02,61,1007,,,88,4,304,4.11,,,,90,701,Mist,mist,50d
1554663600,2019-04-07 19:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,57.47,57.15,55.76,59.38,1007,,,90,7,300,0.33,,,,90,500,Rain,light rain,10d
1554663600,2019-04-07 19:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,57.47,57.15,55.76,59.38,1007,,,90,7,300,0.33,,,,90,701,Mist,mist,50d
1554667200,2019-04-07 20:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,57.4,57.02,55.72,59.36,1007,,,89,8.01,305,0.79,,,,90,721,Haze,haze,50d
1554667200,2019-04-07 20:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,57.4,57.02,55.72,59.36,1007,,,89,8.01,305,0.79,,,,90,500,Rain,light rain,10d
1554670800,2019-04-07 21:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,58.24,57.76,55.72,61.14,1006,,,85,5.01,341,,0.5,,,90,500,Rain,light rain,10d
1554674400,2019-04-07 22:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,60.03,59.54,57.15,62.42,1007,,,81,4,291,0.25,,,,90,500,Rain,light rain,10d
1554678000,2019-04-07 23:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,60.03,59.49,55.72,63.25,1007,,,80,5.01,331,,,,,75,803,Clouds,broken clouds,04d
1554681600,2019-04-08 00:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,59.79,59.18,57.74,61.38,1008,,,79,11.01,278,0.16,,,,40,500,Rain,light rain,10d
1554685200,2019-04-08 01:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,56.37,55.56,54.72,57.72,1009,,,82,5.99,315,,,,,40,802,Clouds,scattered clouds,03n
1554688800,2019-04-08 02:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,54.23,53.11,52.38,56.37,1010,,,80,5.99,349,,,,,20,801,Clouds,few clouds,02n
1554692400,2019-04-08 03:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,51.55,50.11,48.51,53.73,1010,,,79,1.01,331,,,,,1,800,Clear,sky is clear,01n
1554696000,2019-04-08 04:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,49.53,48.33,45.34,52.38,1010,,,82,4,303,,,,,1,800,Clear,sky is clear,01n
1554699600,2019-04-08 05:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,47.08,47.08,43.25,50.38,1010,,,87,1.01,215,,,,,1,800,Clear,sky is clear,01n
1554703200,2019-04-08 06:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,45.61,45.61,41.5,49.48,1010,,,89,1.01,186,,,,,1,800,Clear,sky is clear,01n
1554706800,2019-04-08 07:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,43.97,43.97,38.82,48.24,1010,,,91,1.01,190,,,,,1,701,Mist,mist,50n
1554710400,2019-04-08 08:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,42.84,42.84,37.31,47.17,1010,,,92,1.99,190,,,,,1,701,Mist,mist,50n
1554714000,2019-04-08 09:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,42.62,41.32,37.78,46.18,1010,,,92,3,194,,,,,1,701,Mist,mist,50n
1554717600,2019-04-08 10:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,43.74,43.74,38.82,48.24,1010,,,90,1.99,189,,,,,1,800,Clear,sky is clear,01n
1554721200,2019-04-08 11:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,42.94,42.94,38.25,47.17,1011,,,90,1.99,194,,,,,40,802,Clouds,scattered clouds,03n
1554724800,2019-04-08 12:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,43.36,43.36,37.56,47.61,1010,,,89,1.99,184,,,,,75,803,Clouds,broken clouds,04d
1554728400,2019-04-08 13:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,45.86,45.86,40.1,49.6,1009,,,87,1.99,159,,,,,75,803,Clouds,broken clouds,04d
1554732000,2019-04-08 14:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,50.65,49.12,46.56,54.25,1008,,,79,1.01,157,,,,,40,802,Clouds,scattered clouds,03d
1554735600,2019-04-08 15:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,57.74,56.32,52.52,62.26,1006,,,66,4,234,,,,,40,802,Clouds,scattered clouds,03d
1554739200,2019-04-08 16:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,63.18,61.68,60.24,65.61,1006,,,53,15.01,276,0.25,,,,75,500,Rain,light rain,10d
1554742800,2019-04-08 17:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,62.85,61.32,60.3,66.31,1006,,,53,10,284,0.59,,,,75,500,Rain,light rain,10d
1554746400,2019-04-08 18:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,62.6,61,60.73,65.34,1005,,,52,14,300,,,,,75,803,Clouds,broken clouds,04d
1554750000,2019-04-08 19:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,64.92,63.32,63.18,67.55,1005,,,47,8.99,10,,,,,75,803,Clouds,broken clouds,04d
1554753600,2019-04-08 20:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,67.64,66.04,65.17,70.38,1006,,,41,8.01,317,,,,,75,803,Clouds,broken clouds,04d
1554757200,2019-04-08 21:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,67.71,65.97,65.17,70.3,1007,,,38,11.99,355,,,,,20,801,Clouds,few clouds,02d
1554760800,2019-04-08 22:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,65.3,63.46,63.18,67.87,1008,,,41,7,56,,,,,20,801,Clouds,few clouds,02d
1554764400,2019-04-08 23:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,64.15,62.24,62.38,66.54,1009,,,42,10,33,,,,,20,801,Clouds,few clouds,02d
1554768000,2019-04-09 00:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,62.02,60.04,59.52,64.11,1009,,,45,8.99,344,,,,,20,801,Clouds,few clouds,02d
1554771600,2019-04-09 01:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,59.4,57.34,56.64,61.38,1010,,,49,4,341,,,,,20,801,Clouds,few clouds,02n
1554775200,2019-04-09 02:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,56.48,54.32,53.76,57.97,1011,,,53,5.99,5,,,,,1,800,Clear,sky is clear,01n
1554778800,2019-04-09 03:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,53.98,51.66,51.51,56.71,1012,,,55,5.01,340,,,,,1,800,Clear,sky is clear,01n
1554782400,2019-04-09 04:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,52.57,50.22,49.24,53.98,1012,,,57,5.99,26,,,,,1,800,Clear,sky is clear,01n
1554786000,2019-04-09 05:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,50.97,48.63,47.82,52.72,1013,,,61,8.01,32,,,,,1,800,Clear,sky is clear,01n
1554789600,2019-04-09 06:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,48.83,45.77,46.24,50.38,1013,,,64,7,355,,,,,1,800,Clear,sky is clear,01n
1554793200,2019-04-09 07:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,45.73,45.73,43.38,48.38,1013,,,69,1.01,342,,,,,1,800,Clear,sky is clear,01n
1554796800,2019-04-09 08:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,43.59,42.44,39.34,46.38,1013,,,73,3,300,,,,,1,800,Clear,sky is clear,01n
1554800400,2019-04-09 09:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,41.81,41.81,36.25,44.73,1013,,,77,1.99,298,,,,,1,800,Clear,sky is clear,01n
1554804000,2019-04-09 10:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,40.87,39.36,36,43.72,1013,,,79,3,292,,,,,1,800,Clear,sky is clear,01n
1554807600,2019-04-09 11:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,40.01,38.37,36.14,43.72,1013,,,81,3,291,,,,,1,800,Clear,sky is clear,01n
1554811200,2019-04-09 12:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,39.88,38.25,36.14,42.24,1013,,,82,3,306,,,,,40,802,Clouds,scattered clouds,03d
1554814800,2019-04-09 13:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,43.21,38.05,40.28,45.72,1013,,,77,8.99,298,,,,,40,802,Clouds,scattered clouds,03d
1554818400,2019-04-09 14:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,47.8,45.05,43.77,50.72,1013,,,68,5.99,321,,,,,75,803,Clouds,broken clouds,04d
1554822000,2019-04-09 15:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,50.58,48.38,47.52,53.26,1013,,,65,5.01,301,,,,,75,803,Clouds,broken clouds,04d
1554825600,2019-04-09 16:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,53.13,50.92,49.77,55,1013,,,59,8.01,351,,,,,75,803,Clouds,broken clouds,04d
1554829200,2019-04-09 17:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,53.42,51.04,50.49,56.88,1013,,,55,10,335,,,,,75,803,Clouds,broken clouds,04d
1554832800,2019-04-09 18:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,54.82,52.45,52.48,57.88,1013,,,52,11.99,38,,,,,75,803,Clouds,broken clouds,04d
1554836400,2019-04-09 19:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,56.25,53.78,53.24,58.87,1013,,,47,11.99,5,,,,,75,803,Clouds,broken clouds,04d
1554840000,2019-04-09 20:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,54.82,52.12,52.14,58.1,1013,,,45,11.01,11,,,,,75,803,Clouds,broken clouds,04d
1554843600,2019-04-09 21:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,53.08,50.16,49.39,55.74,1013,,,44,10,58,,,,,90,804,Clouds,overcast clouds,04d
1554847200,2019-04-09 22:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,49.71,46.42,45.48,54.75,1014,,,45,8.01,92,,,,,90,804,Clouds,overcast clouds,04d
1554850800,2019-04-09 23:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,45.88,44.11,44.01,49.75,1014,,,46,4,357,,,,,90,804,Clouds,overcast clouds,04d
1554854400,2019-04-10 00:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,43.9,43.9,42.24,45.75,1015,,,46,1.99,4,,,,,90,804,Clouds,overcast clouds,04d
1554858000,2019-04-10 01:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,40.96,39.45,38.14,43.29,1016,,,51,3,4,,,,,75,803,Clouds,broken clouds,04n
1554861600,2019-04-10 02:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,38.71,36.91,36.14,41.11,1017,,,52,3,0,,,,,90,804,Clouds,overcast clouds,04n
1554865200,2019-04-10 03:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,36.72,34.65,34.38,38.75,1018,,,54,3,45,,,,,75,803,Clouds,broken clouds,04n
1554868800,2019-04-10 04:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,34.88,34.88,32.14,37.4,1018,,,56,1.01,32,,,,,75,803,Clouds,broken clouds,04n
1554872400,2019-04-10 05:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,33.12,33.12,31.44,35.29,1018,,,58,1.01,51,,,,,75,803,Clouds,broken clouds,04n
1554876000,2019-04-10 06:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,31.89,31.89,30.29,33.73,1019,,,60,1.01,29,,,,,75,803,Clouds,broken clouds,04n
1554879600,2019-04-10 07:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,31.26,31.26,29.28,33.12,1018,,,62,1.99,18,,,,,20,801,Clouds,few clouds,02n
1554883200,2019-04-10 08:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,30.52,30.52,28.45,32.38,1018,,,65,1.99,29,,,,,20,801,Clouds,few clouds,02n
1554886800,2019-04-10 09:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,30.06,30.06,28.45,31.71,1018,,,68,1.99,80,,,,,75,803,Clouds,broken clouds,04n
1554890400,2019-04-10 10:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,29.64,29.64,28.26,31.1,1018,,,70,1.99,138,,,,,40,802,Clouds,scattered clouds,03n
1554894000,2019-04-10 11:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,29.68,29.68,27.37,31.37,1017,,,72,1.01,15,,,,,75,803,Clouds,broken clouds,04n
1554897600,2019-04-10 12:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,29.97,29.97,27.77,31.37,1018,,,73,1.01,143,,,,,75,803,Clouds,broken clouds,04d
1554901200,2019-04-10 13:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,30.69,30.69,29.3,32.11,1019,,,73,1.01,44,,,,,90,804,Clouds,overcast clouds,04d
1554904800,2019-04-10 14:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,32.22,32.22,30.99,33.73,1019,,,71,1.99,8,,,,,90,804,Clouds,overcast clouds,04d
1554908400,2019-04-10 15:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,33.03,30.49,31.48,34.38,1018,,,70,3,346,,,,,90,804,Clouds,overcast clouds,04d
1554912000,2019-04-10 16:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,33.08,33.08,31.48,34.38,1018,,,70,1.99,157,,,,,90,804,Clouds,overcast clouds,04d
1554915600,2019-04-10 17:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,33.12,33.12,32.18,34.72,1018,,,70,1.01,346,,,,,90,804,Clouds,overcast clouds,04d
1554919200,2019-04-10 18:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,31.15,31.15,28.76,34.38,1017,,,84,1.01,52,,,0.37,,90,600,Snow,light snow,13d
1554919200,2019-04-10 18:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,31.15,31.15,28.76,34.38,1017,,,84,1.01,52,,,0.37,,90,701,Mist,mist,50d
1554922800,2019-04-10 19:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,30.74,30.74,28.76,32.38,1016,,,90,1.01,1,,,0.8,,90,601,Snow,snow,13d
1554922800,2019-04-10 19:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,30.74,30.74,28.76,32.38,1016,,,90,1.01,1,,,0.8,,90,741,Fog,fog,50d
1554926400,2019-04-10 20:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,31.17,27.12,29.14,34.18,1016,,,92,4,119,,,0.51,,90,602,Snow,heavy snow,13d
1554926400,2019-04-10 20:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,31.17,27.12,29.14,34.18,1016,,,92,4,119,,,0.51,,90,741,Fog,fog,50d
1554930000,2019-04-10 21:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,31.33,26.28,29.77,33.39,1016,,,92,5.01,82,,,0.36,,90,601,Snow,snow,13d
1554930000,2019-04-10 21:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,31.33,26.28,29.77,33.39,1016,,,92,5.01,82,,,0.36,,90,741,Fog,fog,50d
1554933600,2019-04-10 22:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,31.5,28.74,29.77,33.73,1015,,,92,3,59,,,0.76,,90,601,Snow,snow,13d
1554933600,2019-04-10 22:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,31.5,28.74,29.77,33.73,1015,,,92,3,59,,,0.76,,90,741,Fog,fog,50d
1554937200,2019-04-10 23:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,31.77,27.81,29.77,34.18,1016,,,92,4,96,,,0.32,,90,600,Snow,light snow,13d
1554937200,2019-04-10 23:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,31.77,27.81,29.77,34.18,1016,,,92,4,96,,,0.32,,90,701,Mist,mist,50d
1554940800,2019-04-11 00:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,32.25,27.36,29.77,34.72,1016,,,92,5.01,105,,,0.41,,90,600,Snow,light snow,13d
1554940800,2019-04-11 00:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,32.25,27.36,29.77,34.72,1016,,,92,5.01,105,,,0.41,,90,701,Mist,mist,50d
1554944400,2019-04-11 01:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,32.63,26.26,31.37,34.18,1015,,,92,7,121,,,0.25,,90,600,Snow,light snow,13n
1554944400,2019-04-11 01:00:00 +0000 UTC,-18000,Minnehaha Falls,44.915331,-93.211001,32.63,26.26,31.37,34.18,1015,,,92,7,121,,,0.25,,90,701,Mist,mist,50n
