Time,year,month,day,hour,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PS,WD10M,Energy (Wh)
2020-09-14 07:00:00,2020,9,14,7,154.77,0.41,0.16,73.59,60.73,6.88,0.05,0.23,12.23,82.81,99.41,94.98,175
2020-09-14 08:00:00,2020,9,14,8,301.3,0.5,0.16,63.47,123.45,13.66,0.16,0.85,15.8,72.5,99.39,105.4,729
2020-09-14 09:00:00,2020,9,14,9,444.88,0.57,0.16,54.35,187.27,21.1,0.36,1.77,18.82,66.62,99.35,118.37,1390
2020-09-14 10:00:00,2020,9,14,10,557.95,0.61,0.18,47.02,239.65,27.63,0.56,2.77,21.13,63.62,99.31,130.08,2260
2020-09-14 11:00:00,2020,9,14,11,623.73,0.63,0.18,42.53,269.85,31.59,0.7,3.5,23.03,61.12,99.23,143.28,3418
2020-09-14 12:00:00,2020,9,14,12,594.57,0.59,0.14,41.91,252.62,28.45,0.63,3.17,24.34,58.31,99.14,158.99,4387
2020-09-14 13:00:00,2020,9,14,13,549.61,0.58,0.11,45.3,233.58,26.3,0.56,2.8,25.03,56.31,99.04,175.72,4663
2020-09-14 14:00:00,2020,9,14,14,452.04,0.55,0.13,51.91,184.4,19.94,0.37,1.8,25.24,55.25,98.94,189.02,4314
2020-09-14 15:00:00,2020,9,14,15,345.07,0.52,0.09,60.59,139.95,15.29,0.22,1.1,25.06,55.62,98.86,195.35,3716
2020-09-14 16:00:00,2020,9,14,16,192.54,0.43,0.09,70.48,73.67,8.04,0.07,0.35,24.37,59.56,98.8,192.76,2889
2020-09-14 17:00:00,2020,9,14,17,67.7,0.32,0.17,80.98,26.23,3.14,0.01,0.05,22.73,66.12,98.74,188.86,1484
2020-09-14 18:00:00,2020,9,14,18,6.66,0.45,0.08,89.37,1.12,0.15,0.0,0.0,20.87,72.0,98.71,189.79,458
2020-09-14 19:00:00,2020,9,14,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.33,79.06,98.7,188.34,4
2020-09-15 05:00:00,2020,9,15,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,14.31,87.75,98.49,209.77,0
2020-09-15 07:00:00,2020,9,15,7,167.13,0.45,0.16,73.8,66.15,7.45,0.05,0.27,16.14,81.69,98.4,210.91,111
2020-09-15 08:00:00,2020,9,15,8,314.3,0.52,0.15,63.7,129.58,14.49,0.2,1.0,18.55,71.56,98.34,218.62,621
2020-09-15 09:00:00,2020,9,15,9,445.53,0.57,0.16,54.62,187.98,21.69,0.41,2.05,20.94,62.38,98.3,224.38,1205
2020-09-15 10:00:00,2020,9,15,10,591.34,0.65,0.16,47.33,252.17,29.48,0.66,3.23,22.78,55.62,98.27,227.99,2070
2020-09-15 11:00:00,2020,9,15,11,651.98,0.66,0.16,42.9,280.4,33.23,0.8,4.0,24.3,50.06,98.25,230.65,3383
2020-09-15 12:00:00,2020,9,15,12,457.66,0.46,0.13,42.3,185.17,19.26,0.45,2.3,25.24,46.62,98.21,232.54,4200
2020-09-15 13:00:00,2020,9,15,13,435.77,0.46,0.13,45.7,173.58,17.58,0.4,2.05,25.23,46.25,98.18,234.52,4287
2020-09-15 14:00:00,2020,9,15,14,399.16,0.48,0.12,52.28,152.67,15.36,0.29,1.45,25.04,47.88,98.14,236.89,3972
2020-09-15 15:00:00,2020,9,15,15,275.26,0.42,0.09,60.95,102.05,10.27,0.16,0.77,25.09,50.0,98.11,237.89,3528
2020-09-15 16:00:00,2020,9,15,16,150.3,0.34,0.06,70.82,54.08,5.7,0.05,0.27,24.09,55.88,98.07,237.5,2454
2020-09-15 17:00:00,2020,9,15,17,51.99,0.24,0.16,80.78,19.62,2.21,0.01,0.05,21.94,62.38,98.05,236.74,1338
2020-09-15 18:00:00,2020,9,15,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.7,67.69,98.04,231.25,356
2020-09-15 19:00:00,2020,9,15,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,18.76,71.31,98.04,225.79,0
2020-09-16 01:00:00,2020,9,16,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,14.32,95.38,98.0,283.11,0
2020-09-16 07:00:00,2020,9,16,7,121.99,0.33,0.16,74.02,45.92,5.09,0.04,0.2,13.7,79.0,98.47,333.66,97
2020-09-16 08:00:00,2020,9,16,8,260.02,0.44,0.04,63.94,102.8,11.16,0.16,0.8,16.16,63.75,98.56,347.29,625
2020-09-16 09:00:00,2020,9,16,9,431.0,0.55,0.09,54.89,177.67,19.92,0.39,1.92,17.62,54.88,98.63,353.37,1270
2020-09-16 10:00:00,2020,9,16,10,584.47,0.64,0.12,47.65,249.52,29.46,0.68,3.42,18.44,52.44,98.7,346.35,2251
2020-09-16 11:00:00,2020,9,16,11,589.5,0.6,0.16,43.26,258.83,32.45,0.86,4.5,19.16,50.69,98.72,341.87,3259
2020-09-16 12:00:00,2020,9,16,12,573.31,0.58,0.15,42.7,252.2,31.6,0.85,4.52,19.97,48.75,98.73,339.64,3983
2020-09-16 13:00:00,2020,9,16,13,543.62,0.59,0.16,46.09,239.42,30.23,0.76,3.9,20.23,47.56,98.72,337.92,4716
2020-09-16 14:00:00,2020,9,16,14,501.26,0.62,0.16,52.66,218.15,27.17,0.58,2.9,20.14,46.31,98.72,337.01,3793
2020-09-16 15:00:00,2020,9,16,15,399.77,0.62,0.17,61.3,171.45,20.55,0.33,1.62,19.68,45.25,98.74,337.18,3094
2020-09-16 16:00:00,2020,9,16,16,264.34,0.61,0.2,71.16,110.4,12.23,0.11,0.55,18.75,45.31,98.78,338.23,4289
2020-09-16 17:00:00,2020,9,16,17,99.42,0.48,0.25,81.22,39.45,4.3,0.02,0.08,16.96,50.88,98.83,339.71,1969
2020-09-16 18:00:00,2020,9,16,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,13.57,62.62,98.87,341.88,685
2020-09-16 19:00:00,2020,9,16,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,12.24,64.0,98.93,345.89,0
2020-09-16 21:00:00,2020,9,16,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,10.19,66.38,99.01,355.35,0
2020-09-17 07:00:00,2020,9,17,7,155.11,0.42,0.16,74.23,59.48,6.8,0.05,0.23,6.87,57.94,99.3,34.01,143
2020-09-17 08:00:00,2020,9,17,8,261.24,0.45,0.02,64.18,104.7,11.92,0.16,0.8,10.2,39.88,99.33,46.92,721
2020-09-17 09:00:00,2020,9,17,9,320.6,0.41,0.16,55.16,135.25,15.98,0.3,1.52,12.16,35.12,99.34,45.74,1336
2020-09-17 10:00:00,2020,9,17,10,436.54,0.48,0.16,47.96,183.62,21.08,0.47,2.42,13.58,34.19,99.32,38.06,2386
2020-09-17 11:00:00,2020,9,17,11,370.88,0.38,0.16,43.62,156.38,18.2,0.45,2.33,14.71,33.81,99.3,29.28,3174
2020-09-17 12:00:00,2020,9,17,12,451.98,0.46,0.16,43.09,202.33,26.7,0.69,3.58,15.44,33.94,99.27,21.92,3556
2020-09-17 13:00:00,2020,9,17,13,363.73,0.39,0.16,46.48,165.75,22.4,0.55,2.8,15.73,34.44,99.22,16.06,2764
2020-09-17 14:00:00,2020,9,17,14,355.65,0.44,0.16,53.03,157.08,20.6,0.43,2.15,15.67,35.31,99.19,11.12,2331
2020-09-17 15:00:00,2020,9,17,15,238.83,0.38,0.15,61.66,104.25,13.75,0.22,1.05,15.45,36.75,99.17,7.92,2555
2020-09-17 16:00:00,2020,9,17,16,137.84,0.32,0.07,71.51,58.85,7.7,0.07,0.35,14.8,39.25,99.18,7.04,2165
2020-09-17 17:00:00,2020,9,17,17,67.27,0.34,0.16,81.64,27.92,3.41,0.01,0.05,13.16,52.06,99.2,7.29,834
2020-09-17 18:00:00,2020,9,17,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,10.5,64.25,99.23,11.63,448
2020-09-17 19:00:00,2020,9,17,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,9.55,63.56,99.27,22.1,3
2020-09-18 03:00:00,2020,9,18,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,4.05,80.38,99.58,86.79,0
2020-09-18 06:00:00,2020,9,18,6,58.77,0.5,0.18,84.98,21.25,2.2,0.01,0.02,3.55,81.94,99.76,99.11,0
2020-09-18 07:00:00,2020,9,18,7,240.03,0.66,0.17,74.45,100.27,10.34,0.06,0.3,6.24,67.69,99.81,103.41,79
2020-09-18 08:00:00,2020,9,18,8,428.73,0.73,0.16,64.41,183.35,21.03,0.26,1.3,9.75,49.56,99.82,113.98,318
2020-09-18 09:00:00,2020,9,18,9,587.45,0.77,0.16,55.44,254.58,31.22,0.55,2.73,12.7,34.12,99.83,118.17,370
2020-09-18 10:00:00,2020,9,18,10,702.71,0.78,0.15,48.28,306.73,38.89,0.83,4.08,14.15,32.69,99.79,119.49,930
2020-09-18 11:00:00,2020,9,18,11,766.84,0.79,0.15,43.99,335.6,43.22,1.02,5.0,15.3,32.69,99.72,123.51,3179
2020-09-18 12:00:00,2020,9,18,12,776.14,0.8,0.15,43.48,340.38,44.02,1.04,5.15,16.21,32.81,99.63,129.71,4271
2020-09-18 13:00:00,2020,9,18,13,723.24,0.78,0.15,46.88,317.8,40.59,0.9,4.4,16.81,33.0,99.54,137.71,4840
2020-09-18 14:00:00,2020,9,18,14,616.52,0.77,0.15,53.41,268.73,33.39,0.62,3.1,17.05,33.25,99.45,141.88,5711
2020-09-18 15:00:00,2020,9,18,15,464.14,0.73,0.16,62.02,200.4,23.6,0.33,1.62,16.95,33.62,99.39,142.36,5251
2020-09-18 16:00:00,2020,9,18,16,285.62,0.68,0.18,71.85,120.52,12.85,0.09,0.5,16.42,34.88,99.35,135.8,3946
2020-09-18 17:00:00,2020,9,18,17,98.16,0.52,0.19,82.05,39.9,3.97,0.01,0.05,14.41,53.25,99.34,127.39,1797
2020-09-18 18:00:00,2020,9,18,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,10.5,59.69,99.35,126.5,456
2020-09-18 19:00:00,2020,9,18,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,8.98,60.12,99.37,132.59,0
2020-09-18 23:00:00,2020,9,18,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,7.34,65.75,99.35,158.25,0
2020-09-19 06:00:00,2020,9,19,6,39.74,0.35,0.16,85.18,14.33,1.75,0.01,0.02,6.61,98.88,99.17,175.35,0
2020-09-19 07:00:00,2020,9,19,7,152.47,0.43,0.16,74.66,62.83,7.45,0.05,0.25,9.37,83.25,99.16,174.9,127
2020-09-19 08:00:00,2020,9,19,8,279.57,0.48,0.06,64.66,117.2,13.7,0.17,0.85,12.59,69.31,99.14,177.89,761
2020-09-19 09:00:00,2020,9,19,9,418.41,0.55,0.08,55.71,175.85,20.39,0.35,1.73,15.9,59.0,99.11,189.97,1334
2020-09-19 10:00:00,2020,9,19,10,529.16,0.59,0.09,48.6,224.85,26.16,0.53,2.62,18.39,53.19,99.06,194.9,1556
2020-09-19 11:00:00,2020,9,19,11,583.12,0.6,0.09,44.36,248.1,28.62,0.63,3.15,20.02,49.25,99.01,195.35,3285
2020-09-19 12:00:00,2020,9,19,12,560.32,0.58,0.12,43.87,246.6,30.22,0.7,3.48,21.06,46.81,98.94,194.15,4407
2020-09-19 13:00:00,2020,9,19,13,529.61,0.58,0.11,47.27,230.17,27.26,0.59,2.9,21.55,45.94,98.86,192.92,4975
2020-09-19 14:00:00,2020,9,19,14,380.92,0.48,0.08,53.79,164.38,19.08,0.35,1.75,21.6,46.19,98.8,190.88,5012
2020-09-19 15:00:00,2020,9,19,15,236.27,0.38,0.05,62.38,100.62,11.63,0.16,0.83,21.26,47.5,98.76,187.19,4062
2020-09-19 16:00:00,2020,9,19,16,160.81,0.39,0.22,72.2,63.1,7.1,0.05,0.27,20.23,51.38,98.75,182.37,2472
2020-09-19 17:00:00,2020,9,19,17,48.1,0.27,0.16,82.46,19.4,2.35,0.01,0.02,18.1,60.12,98.76,174.42,945
2020-09-19 18:00:00,2020,9,19,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,15.59,68.75,98.79,164.02,259
2020-09-19 19:00:00,2020,9,19,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,14.72,72.12,98.83,156.43,0
2020-09-20 05:00:00,2020,9,20,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,9.41,83.31,98.93,149.2,0
2020-09-20 07:00:00,2020,9,20,7,110.41,0.31,0.16,74.88,41.73,4.52,0.03,0.15,10.38,76.69,98.92,146.98,134
2020-09-20 08:00:00,2020,9,20,8,227.59,0.4,0.21,64.9,89.92,9.41,0.12,0.6,12.37,67.81,98.93,152.66,759
2020-09-20 09:00:00,2020,9,20,9,318.59,0.42,0.03,55.98,130.15,13.88,0.25,1.23,14.9,57.25,98.93,165.99,1248
2020-09-20 10:00:00,2020,9,20,10,465.09,0.52,0.05,48.92,190.42,20.38,0.41,2.08,16.44,52.0,98.89,164.81,2115
2020-09-20 11:00:00,2020,9,20,11,520.88,0.55,0.07,44.73,216.17,23.48,0.52,2.62,17.98,47.88,98.84,162.47,3209
2020-09-20 12:00:00,2020,9,20,12,465.98,0.48,0.07,44.27,197.88,21.83,0.51,2.62,20.15,43.5,98.78,164.35,4222
2020-09-20 13:00:00,2020,9,20,13,399.52,0.44,0.06,47.66,170.05,18.73,0.41,2.12,21.44,41.44,98.75,169.15,4559
2020-09-20 14:00:00,2020,9,20,14,298.33,0.38,0.16,54.16,127.15,14.14,0.27,1.38,21.8,41.25,98.72,173.16,4539
2020-09-20 15:00:00,2020,9,20,15,221.76,0.36,0.21,62.73,90.9,9.98,0.15,0.73,21.38,42.75,98.69,173.83,3116
2020-09-20 16:00:00,2020,9,20,16,115.59,0.29,0.2,72.54,45.5,5.17,0.05,0.23,20.51,46.0,98.67,173.04,1745
2020-09-20 17:00:00,2020,9,20,17,38.2,0.23,0.16,82.86,15.73,1.84,0.01,0.02,19.06,50.81,98.69,170.6,1220
2020-09-20 18:00:00,2020,9,20,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,17.97,54.19,98.71,170.33,121
2020-09-20 19:00:00,2020,9,20,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,17.15,57.0,98.77,175.87,0
2020-09-21 01:00:00,2020,9,21,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,15.17,62.38,98.84,196.92,0
2020-09-21 07:00:00,2020,9,21,7,148.78,0.43,0.16,75.1,61.8,7.12,0.05,0.25,13.85,69.19,98.78,185.19,108
2020-09-21 08:00:00,2020,9,21,8,297.83,0.52,0.09,65.14,127.67,14.59,0.2,0.95,16.16,61.62,98.76,192.98,652
2020-09-21 09:00:00,2020,9,21,9,402.62,0.54,0.11,56.27,176.67,21.12,0.4,1.98,18.71,55.44,98.74,203.93,1146
2020-09-21 10:00:00,2020,9,21,10,484.5,0.55,0.12,49.25,215.15,26.39,0.59,3.02,20.93,50.94,98.7,208.52,1860
2020-09-21 11:00:00,2020,9,21,11,546.05,0.57,0.12,45.09,244.73,30.06,0.73,3.73,22.62,48.31,98.65,208.5,3124
2020-09-21 12:00:00,2020,9,21,12,502.41,0.52,0.1,44.66,223.08,26.98,0.66,3.42,23.74,47.19,98.6,208.06,4217
2020-09-21 13:00:00,2020,9,21,13,400.22,0.45,0.09,48.06,177.83,21.96,0.52,2.65,24.58,46.75,98.54,209.92,3701
2020-09-21 14:00:00,2020,9,21,14,326.32,0.41,0.08,54.54,144.45,17.5,0.35,1.77,25.04,46.94,98.49,212.77,1396
2020-09-21 15:00:00,2020,9,21,15,266.43,0.44,0.06,63.09,113.48,13.05,0.19,0.92,25.05,47.94,98.46,214.01,2150
2020-09-21 16:00:00,2020,9,21,16,159.5,0.4,0.23,72.88,61.77,6.96,0.05,0.27,24.31,52.69,98.43,211.75,3050
2020-09-21 17:00:00,2020,9,21,17,45.53,0.29,0.16,83.24,18.38,2.29,0.01,0.02,21.98,62.31,98.44,208.25,1279
2020-09-21 18:00:00,2020,9,21,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.42,69.0,98.48,207.24,310
2020-09-21 19:00:00,2020,9,21,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,18.02,75.69,98.52,206.04,0
2020-09-21 21:00:00,2020,9,21,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,16.52,86.75,98.59,213.64,0
2020-09-22 07:00:00,2020,9,22,7,181.82,0.53,0.16,75.33,77.27,8.4,0.05,0.27,15.15,88.88,98.68,235.25,96
2020-09-22 08:00:00,2020,9,22,8,349.91,0.62,0.14,65.38,152.88,17.29,0.22,1.1,17.57,78.75,98.69,227.06,578
2020-09-22 09:00:00,2020,9,22,9,501.51,0.67,0.15,56.54,222.2,26.43,0.48,2.38,20.68,66.88,98.69,138.14,974
2020-09-22 10:00:00,2020,9,22,10,445.48,0.51,0.15,49.57,197.28,25.02,0.55,3.402823466385289e+38,23.98,53.0,98.65,116.99,1707
2020-09-22 11:00:00,2020,9,22,11,670.74,0.71,0.16,45.46,301.17,37.47,0.9,4.45,25.86,47.75,98.59,132.72,3063
2020-09-22 12:00:00,2020,9,22,12,660.19,0.7,0.13,45.05,293.73,36.12,0.86,4.3,26.88,46.75,98.53,149.8,4058
2020-09-22 13:00:00,2020,9,22,13,608.15,0.68,0.13,48.45,268.98,32.66,0.73,3.65,27.52,46.62,98.45,169.48,4672
2020-09-22 14:00:00,2020,9,22,14,507.2,0.66,0.12,54.92,221.65,26.28,0.51,2.5,27.84,47.38,98.38,188.35,4983
2020-09-22 15:00:00,2020,9,22,15,364.77,0.6,0.12,63.45,157.5,17.95,0.26,1.27,27.72,48.19,98.32,201.02,4454
2020-09-22 16:00:00,2020,9,22,16,206.41,0.53,0.17,73.23,86.08,9.47,0.08,0.4,26.78,53.94,98.29,203.64,3227
2020-09-22 17:00:00,2020,9,22,17,55.25,0.37,0.16,83.62,21.95,2.62,0.01,0.05,24.21,70.5,98.28,191.55,1245
2020-09-22 18:00:00,2020,9,22,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,21.42,71.75,98.29,176.27,294
2020-09-22 19:00:00,2020,9,22,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.94,74.94,98.31,174.95,0
2020-09-23 03:00:00,2020,9,23,3,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,14.25,88.56,98.23,220.34,0
2020-09-23 07:00:00,2020,9,23,7,184.02,0.55,0.17,75.55,77.73,8.46,0.06,0.3,15.43,82.25,98.27,225.73,99
2020-09-23 08:00:00,2020,9,23,8,351.68,0.63,0.15,65.63,153.55,17.66,0.24,1.2,17.9,74.12,98.27,217.95,522
2020-09-23 09:00:00,2020,9,23,9,498.19,0.67,0.15,56.82,220.85,26.77,0.52,2.58,21.47,64.5,98.26,206.75,771
2020-09-23 10:00:00,2020,9,23,10,601.17,0.69,0.14,49.9,268.4,33.51,0.78,3.95,25.2,53.0,98.21,205.48,1530
2020-09-23 11:00:00,2020,9,23,11,667.73,0.71,0.15,45.83,300.73,37.88,0.95,4.83,27.2,46.12,98.14,202.11,2963
2020-09-23 12:00:00,2020,9,23,12,655.88,0.7,0.14,45.45,294.62,36.82,0.93,4.75,28.02,42.56,98.06,199.89,4043
2020-09-23 13:00:00,2020,9,23,13,604.84,0.68,0.14,48.85,269.65,33.02,0.77,3.85,28.31,41.06,98.0,200.38,4699
2020-09-23 14:00:00,2020,9,23,14,448.34,0.59,0.12,55.3,197.55,23.78,0.48,2.38,28.15,41.81,97.94,200.03,5005
2020-09-23 15:00:00,2020,9,23,15,275.69,0.46,0.08,63.81,120.5,14.38,0.23,1.1,27.58,44.19,97.87,191.59,4235
2020-09-23 16:00:00,2020,9,23,16,140.8,0.37,0.16,73.57,60.45,7.2,0.06,0.33,26.16,51.25,97.78,182.38,1497
2020-09-23 17:00:00,2020,9,23,17,36.65,0.26,0.15,83.98,15.1,1.93,0.01,0.02,23.05,64.81,97.88,203.45,665
2020-09-23 18:00:00,2020,9,23,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.94,68.81,97.95,214.31,259
2020-09-23 19:00:00,2020,9,23,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,20.4,70.25,97.99,220.71,0
2020-09-23 23:00:00,2020,9,23,23,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,17.2,92.25,97.91,146.18,0
2020-09-24 07:00:00,2020,9,24,7,116.08,0.35,0.16,75.77,48.52,5.85,0.04,0.2,16.33,95.88,97.9,72.42,2
2020-09-24 08:00:00,2020,9,24,8,245.19,0.45,0.16,65.88,108.0,13.11,0.19,0.92,17.71,92.19,97.96,70.2,558
2020-09-24 09:00:00,2020,9,24,9,434.25,0.59,0.1,57.1,190.62,22.62,0.43,2.12,19.57,81.88,97.97,77.62,1086
2020-09-24 10:00:00,2020,9,24,10,534.05,0.62,0.12,50.23,238.23,29.04,0.66,3.33,21.36,72.19,97.93,84.37,1096
2020-09-24 11:00:00,2020,9,24,11,582.47,0.62,0.12,46.2,261.25,32.36,0.8,4.1,22.67,66.25,97.87,80.54,2952
2020-09-24 12:00:00,2020,9,24,12,622.12,0.66,0.15,45.84,282.2,35.92,0.92,4.75,23.48,62.56,97.81,60.08,4012
2020-09-24 13:00:00,2020,9,24,13,577.48,0.66,0.14,49.24,259.52,32.35,0.77,3.88,23.78,60.5,97.76,42.61,4691
2020-09-24 14:00:00,2020,9,24,14,459.02,0.6,0.13,55.68,202.58,24.77,0.51,2.52,23.69,59.81,97.74,44.51,4407
2020-09-24 15:00:00,2020,9,24,15,365.54,0.62,0.13,64.17,157.38,17.91,0.27,1.33,23.36,60.12,97.71,52.09,4178
2020-09-24 16:00:00,2020,9,24,16,182.94,0.48,0.16,73.91,76.7,8.84,0.08,0.4,22.58,62.88,97.74,53.26,3514
2020-09-24 17:00:00,2020,9,24,17,47.48,0.35,0.16,84.33,18.45,2.26,0.01,0.02,20.82,75.38,97.78,57.84,1099
2020-09-24 18:00:00,2020,9,24,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,17.95,83.12,97.8,72.21,256
2020-09-24 19:00:00,2020,9,24,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,17.21,83.88,97.81,86.76,0
2020-09-25 05:00:00,2020,9,25,5,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,13.4,100.0,97.58,147.1,0
2020-09-25 07:00:00,2020,9,25,7,155.74,0.48,0.16,75.99,66.9,7.98,0.06,0.3,15.44,94.69,97.54,158.22,123
2020-09-25 08:00:00,2020,9,25,8,294.08,0.54,0.16,66.12,130.12,15.75,0.23,1.15,17.48,87.88,97.53,168.15,563
2020-09-25 09:00:00,2020,9,25,9,459.23,0.63,0.14,57.39,202.83,24.28,0.48,2.4,20.26,76.94,97.47,164.0,817
2020-09-25 10:00:00,2020,9,25,10,551.86,0.64,0.14,50.55,246.75,30.34,0.72,3.7,23.09,67.06,97.38,164.48,1567
2020-09-25 11:00:00,2020,9,25,11,584.28,0.62,0.14,46.57,262.3,32.85,0.84,4.35,25.58,60.0,97.3,174.39,2862
2020-09-25 12:00:00,2020,9,25,12,590.04,0.63,0.12,46.24,261.8,31.82,0.81,4.17,27.16,55.69,97.24,187.98,3696
2020-09-25 13:00:00,2020,9,25,13,508.52,0.58,0.12,49.64,223.08,27.06,0.64,3.27,27.54,54.69,97.18,200.49,4046
2020-09-25 14:00:00,2020,9,25,14,237.8,0.31,0.15,56.05,108.1,13.93,0.3,1.55,27.08,56.75,97.14,210.02,3390
2020-09-25 15:00:00,2020,9,25,15,196.18,0.34,0.08,64.53,85.67,10.62,0.17,0.83,26.6,58.81,97.11,222.38,1564
2020-09-25 16:00:00,2020,9,25,16,99.89,0.27,0.15,74.27,43.38,5.31,0.05,0.23,25.44,63.94,97.12,247.26,2403
2020-09-25 17:00:00,2020,9,25,17,28.57,0.23,0.14,84.67,11.33,1.42,0.01,0.02,23.24,70.56,97.19,271.85,725
2020-09-25 18:00:00,2020,9,25,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,19.96,77.31,97.27,286.96,162
2020-09-25 19:00:00,2020,9,25,19,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,18.34,77.69,97.31,296.22,0
2020-09-26 01:00:00,2020,9,26,1,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,15.74,73.56,97.44,358.66,0
2020-09-26 07:00:00,2020,9,26,7,56.4,0.17,0.13,76.22,24.65,3.35,0.02,0.12,15.26,81.25,97.25,141.78,53
2020-09-26 08:00:00,2020,9,26,8,74.06,0.13,0.14,66.38,33.77,4.86,0.07,0.35,16.15,77.75,97.21,135.3,351
2020-09-26 09:00:00,2020,9,26,9,108.2,0.15,0.14,57.67,49.98,7.22,0.15,0.73,17.27,74.44,97.18,127.69,483
2020-09-26 10:00:00,2020,9,26,10,142.23,0.16,0.15,50.88,69.92,9.98,0.23,1.2,18.44,71.19,97.14,106.29,441
2020-09-26 11:00:00,2020,9,26,11,146.08,0.16,0.15,46.95,74.05,10.55,0.27,1.4,19.4,68.06,97.05,88.92,804
2020-09-26 12:00:00,2020,9,26,12,151.96,0.16,0.15,46.63,77.92,10.98,0.28,1.45,20.01,65.75,96.91,82.72,963
2020-09-26 13:00:00,2020,9,26,13,151.55,0.17,0.15,50.03,72.3,9.93,0.24,1.23,20.46,65.06,96.8,87.73,1241
2020-09-26 14:00:00,2020,9,26,14,147.32,0.2,0.15,56.44,68.95,9.29,0.2,0.98,20.94,66.44,96.7,99.84,846
2020-09-26 15:00:00,2020,9,26,15,151.84,0.27,0.15,64.89,68.83,8.77,0.14,0.67,21.05,72.5,96.63,103.02,41
2020-09-26 16:00:00,2020,9,26,16,83.38,0.23,0.15,74.61,37.0,4.7,0.04,0.2,19.87,85.06,96.62,68.98,88
2020-09-26 17:00:00,2020,9,26,17,24.32,0.2,0.13,85.0,9.42,1.19,0.01,0.02,18.64,91.69,96.61,40.1,58
2020-09-26 18:00:00,2020,9,26,18,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,17.43,94.88,96.65,22.44,0
2020-09-26 21:00:00,2020,9,26,21,0.0,-999.0,-999.0,90.0,0.0,0.0,0.0,0.0,14.48,96.56,96.93,349.63,0
2020-09-27 07:00:00,2020,9,27,7,95.16,0.3,0.14,76.45,41.73,5.81,0.04,0.2,10.83,90.56,97.25,237.13,73
2020-09-27 08:00:00,2020,9,27,8,247.0,0.46,0.15,66.62,110.48,14.72,0.22,1.1,12.33,80.88,97.26,243.66,472
2020-09-27 09:00:00,2020,9,27,9,305.2,0.42,0.15,57.96,135.88,19.5,0.41,2.08,15.18,60.5,97.28,264.44,948
2020-09-27 10:00:00,2020,9,27,10,395.59,0.47,0.16,51.21,176.62,25.34,0.64,3.3,17.4,45.94,97.29,272.9,1464
2020-09-27 11:00:00,2020,9,27,11,525.93,0.57,0.16,47.31,238.67,32.67,0.86,4.55,18.25,43.12,97.27,275.06,2193
2020-09-27 12:00:00,2020,9,27,12,462.84,0.5,0.16,47.03,210.17,29.28,0.78,4.12,18.83,43.06,97.3,275.8,3386
