Time,month,day,hour,Energy (Wh),temp,feels_like,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description
2019-12-18 12:00:00,12,18,12,62,-3.3,-3.3,1026,66,1.01,35,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2019-12-18 13:00:00,12,18,13,60,-2.85,-2.85,1025,65,1.01,98,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-12-18 14:00:00,12,18,14,46,-1.44,-8.5,1025,66,3.0,142,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-12-18 15:00:00,12,18,15,12,-0.65,-7.62,1025,66,3.0,128,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-12-18 16:00:00,12,18,16,0,1.13,1.13,1026,64,1.99,138,0.0,0.0,0.0,0.0,90,804,Clouds,overcast clouds
2019-12-19 08:00:00,12,19,8,0,14.31,9.3,1016,79,3.0,133,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-12-19 09:00:00,12,19,9,13,14.61,14.61,1017,81,1.99,161,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-12-19 10:00:00,12,19,10,109,13.66,4.59,1017,83,5.82,130,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-12-19 11:00:00,12,19,11,307,13.41,7.65,1017,84,3.36,120,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-12-19 12:00:00,12,19,12,423,12.97,12.97,1017,85,1.01,129,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-12-19 13:00:00,12,19,13,283,12.47,12.47,1017,85,1.01,116,0.0,0.0,0.0,0.0,1,800,Clear,sky is clear
2019-12-19 14:00:00,12,19,14,210,12.36,6.44,1018,87,3.36,70,0.0,0.0,0.0,0.0,1,701,Mist,mist
2019-12-19 15:00:00,12,19,15,125,14.94,14.94,1019,88,0.0,0,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2019-12-19 16:00:00,12,19,16,1,19.8,19.8,1021,84,1.99,248,0.0,0.0,0.0,0.0,20,801,Clouds,few clouds
2019-12-20 00:00:00,12,20,0,0,24.4,16.39,1022,73,6.93,80,0.0,0.0,0.0,0.0,40,802,Clouds,scattered clouds
2019-12-20 07:00:00,12,20,7,0,23.81,20.05,1021,80,3.0,111,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-12-20 08:00:00,12,20,8,8,24.03,18.86,1021,81,4.0,128,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-12-20 09:00:00,12,20,9,179,24.66,19.58,1021,81,4.0,139,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-12-20 10:00:00,12,20,10,273,24.6,19.53,1021,81,4.0,128,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
2019-12-20 11:00:00,12,20,11,665,24.67,18.46,1021,82,5.01,96,0.0,0.0,0.0,0.0,75,721,Haze,haze
2019-12-20 12:00:00,12,20,12,1103,24.4,19.29,1020,83,4.0,147,0.0,0.0,0.0,0.0,40,721,Haze,haze
2019-12-20 13:00:00,12,20,13,1181,24.67,19.62,1020,83,4.0,170,0.0,0.0,0.0,0.0,75,721,Haze,haze
2019-12-20 14:00:00,12,20,14,962,24.76,19.71,1021,83,4.0,121,0.0,0.0,0.0,0.0,75,721,Haze,haze
2019-12-20 15:00:00,12,20,15,455,25.9,18.97,1021,82,5.99,171,0.0,0.0,0.0,0.0,75,721,Haze,haze
2019-12-20 16:00:00,12,20,16,22,28.83,22.46,1021,78,5.99,101,0.0,0.0,0.0,0.0,75,803,Clouds,broken clouds
