Time,year,month,day,hour,ALLSKY_SFC_SW_DWN,T2M,RH2M
8/5/20 11:00,2020,8,5,11,634.62,24.11,49.88
8/5/20 12:00,2020,8,5,12,582.73,24.56,49.31
8/5/20 13:00,2020,8,5,13,508.29,24.62,49.5
8/5/20 14:00,2020,8,5,14,367.41,24.4,50.5
8/5/20 15:00,2020,8,5,15,321.95,24.05,52.25
8/5/20 16:00,2020,8,5,16,263.07,23.83,53.56
8/5/20 17:00,2020,8,5,17,144.93,23.12,58.25
8/5/20 18:00,2020,8,5,18,46.72,21.03,72.56
8/5/20 19:00,2020,8,5,19,6.24,18.05,81.25
8/5/20 20:00,2020,8,5,20,0,17.1,83.44
8/6/20 6:00,2020,8,6,6,112.03,16.89,82.88
8/6/20 7:00,2020,8,6,7,255.41,19.45,73.06
8/6/20 8:00,2020,8,6,8,420.34,21.69,65.81
8/6/20 9:00,2020,8,6,9,505.17,22.95,61.81
8/6/20 10:00,2020,8,6,10,430.12,23.83,59.94
8/6/20 11:00,2020,8,6,11,440.16,23.65,61.38
8/6/20 12:00,2020,8,6,12,573.5,23.6,63.19
8/6/20 13:00,2020,8,6,13,552.98,23.94,63.94
8/6/20 14:00,2020,8,6,14,458.18,24.4,64.31
8/6/20 15:00,2020,8,6,15,425.81,24.54,65.25
8/6/20 16:00,2020,8,6,16,347.33,24.49,66.25
8/6/20 17:00,2020,8,6,17,215.84,23.98,68.88
8/6/20 18:00,2020,8,6,18,62.88,22.74,74.81
8/6/20 19:00,2020,8,6,19,7.76,20.91,81
8/6/20 20:00,2020,8,6,20,0,19.98,83.88
8/7/20 1:00,2020,8,7,1,0,18.37,91
8/7/20 5:00,2020,8,7,5,23.31,17.82,93.69
8/7/20 6:00,2020,8,7,6,88.7,18.42,91.44
8/7/20 7:00,2020,8,7,7,210.74,19.9,84.94
8/7/20 8:00,2020,8,7,8,331.64,22.26,74.94
8/7/20 9:00,2020,8,7,9,432.36,24.63,68.12
8/7/20 10:00,2020,8,7,10,512,26.22,65.25
8/7/20 11:00,2020,8,7,11,533.16,27.3,63.69
8/7/20 12:00,2020,8,7,12,457.66,27.94,63.12
8/7/20 13:00,2020,8,7,13,380.97,28.14,63.44
8/7/20 14:00,2020,8,7,14,362.38,27.54,66.06
8/7/20 15:00,2020,8,7,15,258.26,26.9,69.44
8/7/20 16:00,2020,8,7,16,207.99,26.55,71.81
8/7/20 17:00,2020,8,7,17,133.84,25.73,75.06
8/7/20 18:00,2020,8,7,18,48.43,24.77,78.25
8/7/20 19:00,2020,8,7,19,6.87,23.93,80.88
8/7/20 20:00,2020,8,7,20,0,23.46,82.69
8/8/20 6:00,2020,8,8,6,85.95,22.37,95.38
8/8/20 7:00,2020,8,8,7,187.86,23.26,93.19
8/8/20 8:00,2020,8,8,8,308.84,24.83,89.12
8/8/20 9:00,2020,8,8,9,381.23,26.33,82.88
8/8/20 10:00,2020,8,8,10,476.18,27.42,77.94
8/8/20 11:00,2020,8,8,11,443.35,27.94,75.5
8/8/20 12:00,2020,8,8,12,328.27,28.31,73.81
8/8/20 13:00,2020,8,8,13,272.58,28.52,73.06
8/8/20 14:00,2020,8,8,14,126.17,28.77,72.5
8/8/20 15:00,2020,8,8,15,32.22,28.93,72.06
8/8/20 16:00,2020,8,8,16,22.8,28.72,73.19
8/8/20 17:00,2020,8,8,17,33.69,28.01,78.06
8/8/20 18:00,2020,8,8,18,11.76,26.29,88.19
8/8/20 19:00,2020,8,8,19,5.52,24.23,95.06
8/8/20 20:00,2020,8,8,20,0,23.57,97.88
8/9/20 1:00,2020,8,9,1,0,22.25,100
8/9/20 6:00,2020,8,9,6,73.34,22.35,97.12
8/9/20 7:00,2020,8,9,7,174.43,22.95,96
8/9/20 8:00,2020,8,9,8,298.69,23.89,94.19
8/9/20 9:00,2020,8,9,9,384.13,24.54,91.88
8/9/20 10:00,2020,8,9,10,309.8,25.18,88.88
8/9/20 11:00,2020,8,9,11,465.15,25.94,84.5
8/9/20 12:00,2020,8,9,12,747.51,26.33,81.88
8/9/20 13:00,2020,8,9,13,809.02,26.83,80
8/9/20 14:00,2020,8,9,14,731.85,27.49,77.88
8/9/20 15:00,2020,8,9,15,605.38,27.65,79.81
8/9/20 16:00,2020,8,9,16,442.82,27.86,81.56
8/9/20 17:00,2020,8,9,17,243.38,27.76,84.5
8/9/20 18:00,2020,8,9,18,76.11,26.6,91.81
8/9/20 19:00,2020,8,9,19,6.75,24.94,92.38
8/9/20 20:00,2020,8,9,20,0,24.67,90.88
8/10/20 6:00,2020,8,10,6,64.28,17.49,93.19
8/10/20 7:00,2020,8,10,7,98.02,18.6,88.81
8/10/20 8:00,2020,8,10,8,193.64,20.01,78.75
8/10/20 9:00,2020,8,10,9,176.52,19.94,71.44
8/10/20 10:00,2020,8,10,10,154.9,21.66,61.06
8/10/20 11:00,2020,8,10,11,274.09,23.3,53.5
8/10/20 12:00,2020,8,10,12,509.1,24.26,49.88
8/10/20 13:00,2020,8,10,13,551.17,24.87,48
8/10/20 14:00,2020,8,10,14,620.01,25.15,47.25
8/10/20 15:00,2020,8,10,15,600.02,25.06,47.44
8/10/20 16:00,2020,8,10,16,476.7,24.66,49.06
8/10/20 17:00,2020,8,10,17,290.38,23.9,52.88
8/10/20 18:00,2020,8,10,18,106.55,21.3,69.19
8/10/20 19:00,2020,8,10,19,7.87,18.19,71.75
8/10/20 20:00,2020,8,10,20,0,17.15,72.06
8/11/20 1:00,2020,8,11,1,0,13.97,74.75
8/11/20 6:00,2020,8,11,6,177.77,15.19,75.31
8/11/20 7:00,2020,8,11,7,367.61,17.38,71.94
8/11/20 8:00,2020,8,11,8,547.37,20.42,68.44
8/11/20 9:00,2020,8,11,9,698.16,23.59,56.5
8/11/20 10:00,2020,8,11,10,812.8,25.23,51.62
8/11/20 11:00,2020,8,11,11,861.6,26.22,49.38
8/11/20 12:00,2020,8,11,12,872.7,26.94,48.25
8/11/20 13:00,2020,8,11,13,835.12,27.4,47.62
8/11/20 14:00,2020,8,11,14,759.98,27.52,48
8/11/20 15:00,2020,8,11,15,643.22,27.35,48.81
8/11/20 16:00,2020,8,11,16,462.99,26.8,51.75
8/11/20 17:00,2020,8,11,17,252.23,25.62,58.44
8/11/20 18:00,2020,8,11,18,89.68,22.88,72.19
8/11/20 19:00,2020,8,11,19,0,20.02,78.06
8/11/20 20:00,2020,8,11,20,0,19.18,80
8/12/20 6:00,2020,8,12,6,114.42,17.2,79.12
8/12/20 7:00,2020,8,12,7,76.76,19.43,74.12
8/12/20 8:00,2020,8,12,8,41.51,22.19,67.12
8/12/20 9:00,2020,8,12,9,33.66,23.98,60.5
8/12/20 10:00,2020,8,12,10,38.67,24.8,57.94
8/12/20 11:00,2020,8,12,11,55.68,24.98,58.12
8/12/20 12:00,2020,8,12,12,261.43,25.02,60.44
8/12/20 13:00,2020,8,12,13,496.46,25.19,61.81
8/12/20 14:00,2020,8,12,14,582.76,24.96,65.12
8/12/20 15:00,2020,8,12,15,495.79,24.39,69.75
8/12/20 16:00,2020,8,12,16,297.71,23.58,74.88
8/12/20 17:00,2020,8,12,17,162.62,22.38,82.06
8/12/20 18:00,2020,8,12,18,58.98,21.12,88.06
8/12/20 19:00,2020,8,12,19,0,20.3,90.75
8/12/20 20:00,2020,8,12,20,0,20.08,91.56
8/13/20 1:00,2020,8,13,1,0,20.25,89.62
8/13/20 6:00,2020,8,13,6,119.42,19.98,91.75
8/13/20 7:00,2020,8,13,7,177.62,21,89.88
8/13/20 8:00,2020,8,13,8,268.87,22.1,88.38
8/13/20 9:00,2020,8,13,9,369.49,23.4,86.44
8/13/20 10:00,2020,8,13,10,574.77,25.15,82.5
8/13/20 11:00,2020,8,13,11,671.78,26.33,78.12
8/13/20 12:00,2020,8,13,12,742.36,27.27,72.69
8/13/20 13:00,2020,8,13,13,668.75,27.87,68.69
8/13/20 14:00,2020,8,13,14,651.16,28.12,67.44
8/13/20 15:00,2020,8,13,15,528.89,28.05,68.69
8/13/20 16:00,2020,8,13,16,390.07,27.73,72
8/13/20 17:00,2020,8,13,17,233.78,26.95,77.44
8/13/20 18:00,2020,8,13,18,63.65,25.61,84.44
8/13/20 19:00,2020,8,13,19,0,24.2,91.25
8/13/20 20:00,2020,8,13,20,0,23.58,94.12
8/14/20 6:00,2020,8,14,6,88.01,20.62,91.25
8/14/20 7:00,2020,8,14,7,213.34,21.83,86.62
8/14/20 8:00,2020,8,14,8,323.58,23.3,82.19
8/14/20 9:00,2020,8,14,9,301.8,24.33,80.5
8/14/20 10:00,2020,8,14,10,546.95,25.12,79.06
8/14/20 11:00,2020,8,14,11,595.98,25.8,77.5
8/14/20 12:00,2020,8,14,12,564.3,26.3,76.38
8/14/20 13:00,2020,8,14,13,526.18,26.51,75.81
8/14/20 14:00,2020,8,14,14,484.1,26.49,75.5
8/14/20 15:00,2020,8,14,15,437.68,26.26,76.12
8/14/20 16:00,2020,8,14,16,308.67,25.96,77.81
8/14/20 17:00,2020,8,14,17,147.78,25.65,80.62
8/14/20 18:00,2020,8,14,18,50.28,25.18,84.62
8/14/20 19:00,2020,8,14,19,0,24.05,90.94
8/15/20 1:00,2020,8,15,1,0,13.08,92.19
8/15/20 6:00,2020,8,15,6,160.41,13.4,90.56
8/15/20 7:00,2020,8,15,7,349.59,15.8,82.12
8/15/20 8:00,2020,8,15,8,530.18,18.34,70.5
8/15/20 9:00,2020,8,15,9,668.56,20.14,63.5
8/15/20 10:00,2020,8,15,10,768.62,21.57,58.75
8/15/20 11:00,2020,8,15,11,835.94,22.67,55.75
8/15/20 12:00,2020,8,15,12,773.41,23.69,53.5
8/15/20 13:00,2020,8,15,13,723.89,24.26,51.38
8/15/20 14:00,2020,8,15,14,490.09,23.64,52.69
8/15/20 15:00,2020,8,15,15,447.06,23.26,56.25
8/15/20 16:00,2020,8,15,16,370.78,23.37,55.44
8/15/20 17:00,2020,8,15,17,212.42,22.97,58.19
8/15/20 18:00,2020,8,15,18,57.12,20.45,74.44
8/15/20 19:00,2020,8,15,19,0,17.79,77
8/15/20 20:00,2020,8,15,20,0,17.26,76.88
8/16/20 6:00,2020,8,16,6,145.63,16.39,91.12
8/16/20 7:00,2020,8,16,7,332.05,18.33,85.62
8/16/20 8:00,2020,8,16,8,507.59,21.55,70.06
8/16/20 9:00,2020,8,16,9,545.55,23.94,56.94
8/16/20 10:00,2020,8,16,10,746.7,25.16,53.94
8/16/20 11:00,2020,8,16,11,838.99,26.09,52.62
8/16/20 12:00,2020,8,16,12,861.2,26.77,52
8/16/20 13:00,2020,8,16,13,819.8,27.11,52
8/16/20 14:00,2020,8,16,14,690.57,27.15,52.5
8/16/20 15:00,2020,8,16,15,430.12,26.91,53.56
8/16/20 16:00,2020,8,16,16,405.3,26.54,55.25
8/16/20 17:00,2020,8,16,17,253.86,25.67,60.69
8/16/20 18:00,2020,8,16,18,66.34,23.28,76.5
8/16/20 19:00,2020,8,16,19,0,21.48,73.56
8/16/20 20:00,2020,8,16,20,0,20.55,76.19
8/17/20 1:00,2020,8,17,1,0,17.19,91.44
8/17/20 6:00,2020,8,17,6,121.82,15.94,87.06
8/17/20 7:00,2020,8,17,7,333.06,18.23,76.5
8/17/20 8:00,2020,8,17,8,523.57,20.74,59.5
8/17/20 9:00,2020,8,17,9,677.27,21.82,53.88
8/17/20 10:00,2020,8,17,10,792.41,22.54,52.06
8/17/20 11:00,2020,8,17,11,862.67,23.09,50.81
8/17/20 12:00,2020,8,17,12,881.64,23.47,49.75
8/17/20 13:00,2020,8,17,13,847.68,23.67,48.94
8/17/20 14:00,2020,8,17,14,754.03,23.68,48.62
8/17/20 15:00,2020,8,17,15,622.26,23.48,48.69
8/17/20 16:00,2020,8,17,16,448.99,22.95,49.75
8/17/20 17:00,2020,8,17,17,259.44,21.95,54.94
8/17/20 18:00,2020,8,17,18,82.19,19.44,70.31
8/17/20 19:00,2020,8,17,19,0,16.71,76.5
8/17/20 20:00,2020,8,17,20,0,15.98,77.81
8/18/20 6:00,2020,8,18,6,145.7,14.57,83.88
8/18/20 7:00,2020,8,18,7,332.98,16.8,76.56
8/18/20 8:00,2020,8,18,8,516.09,20.34,60.44
8/18/20 9:00,2020,8,18,9,666.95,22.04,53.94
8/18/20 10:00,2020,8,18,10,781.59,23.08,51.62
8/18/20 11:00,2020,8,18,11,845.55,23.98,50.12
8/18/20 12:00,2020,8,18,12,862.14,24.73,49.31
8/18/20 13:00,2020,8,18,13,813.28,25.26,49
8/18/20 14:00,2020,8,18,14,725.01,25.53,48.88
8/18/20 15:00,2020,8,18,15,615.11,25.51,49.12
8/18/20 16:00,2020,8,18,16,447.7,25.21,50
8/18/20 17:00,2020,8,18,17,261.26,24.98,52.94
8/18/20 18:00,2020,8,18,18,79.97,23.75,55.44
8/18/20 19:00,2020,8,18,19,0,21.97,56.88
8/18/20 20:00,2020,8,18,20,0,19.94,65.12
8/19/20 1:00,2020,8,19,1,0,15.73,79.69
8/19/20 6:00,2020,8,19,6,145.71,16.2,83.25
8/19/20 7:00,2020,8,19,7,332.8,18.48,76.81
8/19/20 8:00,2020,8,19,8,497.95,21.76,66.19
8/19/20 9:00,2020,8,19,9,591.37,24.07,58.38
8/19/20 10:00,2020,8,19,10,669.95,25.48,54.19
8/19/20 11:00,2020,8,19,11,723.38,26.54,51.44
8/19/20 12:00,2020,8,19,12,800.89,27.19,49.62
8/19/20 13:00,2020,8,19,13,787.48,27.72,48.38
8/19/20 14:00,2020,8,19,14,580.58,28.05,47.88
8/19/20 15:00,2020,8,19,15,393.05,27.68,49.94
8/19/20 16:00,2020,8,19,16,283.53,26.91,54
8/19/20 17:00,2020,8,19,17,154.89,25.54,59.69
8/19/20 18:00,2020,8,19,18,48.22,23.26,65.81
8/19/20 19:00,2020,8,19,19,0,21.07,71.62
8/19/20 20:00,2020,8,19,20,0,19.77,76.88
8/20/20 6:00,2020,8,20,6,112.59,17.26,75.69
8/20/20 7:00,2020,8,20,7,265.17,19.69,72.06
8/20/20 8:00,2020,8,20,8,324.63,22.76,67.31
8/20/20 9:00,2020,8,20,9,438.6,24.57,63.88
8/20/20 10:00,2020,8,20,10,549.43,25.47,61.44
8/20/20 11:00,2020,8,20,11,788.02,25.99,60.19
8/20/20 12:00,2020,8,20,12,812.48,26.46,59.25
8/20/20 13:00,2020,8,20,13,762.83,26.82,58.88
8/20/20 14:00,2020,8,20,14,630.32,26.97,59.31
8/20/20 15:00,2020,8,20,15,379.91,27.08,59.81
8/20/20 16:00,2020,8,20,16,233.96,27.3,60.44
8/20/20 17:00,2020,8,20,17,136.49,26.51,66.81
8/20/20 18:00,2020,8,20,18,37.2,23.84,80.81
8/20/20 19:00,2020,8,20,19,0,21.52,86.81
8/20/20 20:00,2020,8,20,20,0,20.68,90.31
8/21/20 1:00,2020,8,21,1,0,18.41,98.56
8/21/20 6:00,2020,8,21,6,82.74,18.69,90.31
8/21/20 7:00,2020,8,21,7,221.62,20.65,83
8/21/20 8:00,2020,8,21,8,392.87,23.91,72.38
8/21/20 9:00,2020,8,21,9,575.48,26.53,64.81
8/21/20 10:00,2020,8,21,10,741.16,28.01,60.56
8/21/20 11:00,2020,8,21,11,802.5,28.88,57.94
8/21/20 12:00,2020,8,21,12,783.18,29.26,57
8/21/20 13:00,2020,8,21,13,768.84,29.38,56.88
8/21/20 14:00,2020,8,21,14,673.56,29.28,58.31
8/21/20 15:00,2020,8,21,15,482.05,28.98,60.62
8/21/20 16:00,2020,8,21,16,312.2,28.25,64.94
8/21/20 17:00,2020,8,21,17,147.06,26.79,72.81
8/21/20 18:00,2020,8,21,18,37.84,24.55,81.25
8/21/20 19:00,2020,8,21,19,0,22.76,87.88
8/21/20 20:00,2020,8,21,20,0,21.84,91.38
8/22/20 6:00,2020,8,22,6,99.54,19.01,96.62
8/22/20 7:00,2020,8,22,7,256.66,20.6,94
8/22/20 8:00,2020,8,22,8,396.2,22.41,88.81
8/22/20 9:00,2020,8,22,9,566.2,24.49,79.5
8/22/20 10:00,2020,8,22,10,626.82,26.68,64.88
8/22/20 11:00,2020,8,22,11,750.01,27.94,57.56
8/22/20 12:00,2020,8,22,12,717.49,28.62,53.81
8/22/20 13:00,2020,8,22,13,643.56,29.08,51.56
8/22/20 14:00,2020,8,22,14,638.11,29.24,50.69
8/22/20 15:00,2020,8,22,15,540.76,29.19,50.69
8/22/20 16:00,2020,8,22,16,395.3,28.88,52.31
8/22/20 17:00,2020,8,22,17,218.11,28.06,63.44
8/22/20 18:00,2020,8,22,18,46.82,25.71,72.19
8/22/20 19:00,2020,8,22,19,0,23.69,71.38
8/22/20 20:00,2020,8,22,20,0,22,79.94
8/23/20 1:00,2020,8,23,1,0,19.5,99.25
8/23/20 6:00,2020,8,23,6,96.59,20.38,92.56
8/23/20 7:00,2020,8,23,7,278.28,22.44,83.94
8/23/20 8:00,2020,8,23,8,454.71,24.89,75
8/23/20 9:00,2020,8,23,9,612.18,27.1,66.62
8/23/20 10:00,2020,8,23,10,727.12,28.57,60.75
8/23/20 11:00,2020,8,23,11,776.49,29.44,56.69
8/23/20 12:00,2020,8,23,12,800.41,30.01,53.44
8/23/20 13:00,2020,8,23,13,767.05,30.17,51.94
8/23/20 14:00,2020,8,23,14,679.03,30.01,51.81
8/23/20 15:00,2020,8,23,15,546.09,29.64,52.69
8/23/20 16:00,2020,8,23,16,376.15,29.13,54.56
8/23/20 17:00,2020,8,23,17,194.47,28.32,58.44
8/23/20 18:00,2020,8,23,18,39.8,26.57,65
8/23/20 19:00,2020,8,23,19,0,26.4,56.38
8/23/20 20:00,2020,8,23,20,0,26.1,56.31
8/24/20 6:00,2020,8,24,6,30.05,21.46,80.12
8/24/20 7:00,2020,8,24,7,28.44,22.57,74.62
8/24/20 8:00,2020,8,24,8,42.12,24,70.56
8/24/20 9:00,2020,8,24,9,328,25.94,65.06
8/24/20 10:00,2020,8,24,10,683.44,27.3,62.56
8/24/20 11:00,2020,8,24,11,722.66,28.58,59.94
8/24/20 12:00,2020,8,24,12,724.79,29.51,57.62
8/24/20 13:00,2020,8,24,13,705.91,29.89,56.75
8/24/20 14:00,2020,8,24,14,521.94,29.69,58.31
8/24/20 15:00,2020,8,24,15,403.65,29.24,60.81
8/24/20 16:00,2020,8,24,16,261.64,28.71,64.69
8/24/20 17:00,2020,8,24,17,122.02,27.21,72.75
8/24/20 18:00,2020,8,24,18,33.7,25.12,83.88
8/24/20 19:00,2020,8,24,19,0,24.07,83.75
8/24/20 20:00,2020,8,24,20,0,23.61,82.25
8/25/20 1:00,2020,8,25,1,0,21.77,94.25
8/25/20 6:00,2020,8,25,6,87.94,21.36,94.06
8/25/20 7:00,2020,8,25,7,245.93,22.76,88.81
8/25/20 8:00,2020,8,25,8,416.48,24.7,80.62
8/25/20 9:00,2020,8,25,9,570.49,26.61,72.81
8/25/20 10:00,2020,8,25,10,684.69,28.19,67.25
8/25/20 11:00,2020,8,25,11,752.49,29.62,62.31
8/25/20 12:00,2020,8,25,12,737.8,30.8,58.19
8/25/20 13:00,2020,8,25,13,703.52,31.57,55.56
8/25/20 14:00,2020,8,25,14,597.68,31.87,54.75
8/25/20 15:00,2020,8,25,15,476.22,31.74,56.19
8/25/20 16:00,2020,8,25,16,315.42,31.68,56.62
8/25/20 17:00,2020,8,25,17,158.32,30.07,64.94
8/25/20 18:00,2020,8,25,18,29.88,27.6,72.38
8/25/20 19:00,2020,8,25,19,0,26.35,76.5
8/25/20 20:00,2020,8,25,20,0,25.48,81.94
8/26/20 6:00,2020,8,26,6,93.12,21.4,79
8/26/20 7:00,2020,8,26,7,256.66,23.15,73.81
8/26/20 8:00,2020,8,26,8,426.4,25.69,66.31
8/26/20 9:00,2020,8,26,9,586.19,28.04,58
8/26/20 10:00,2020,8,26,10,694.3,29.45,53.25
8/26/20 11:00,2020,8,26,11,765.8,30.48,50
8/26/20 12:00,2020,8,26,12,760.82,31.26,48.19
8/26/20 13:00,2020,8,26,13,708.29,31.49,48.12
8/26/20 14:00,2020,8,26,14,573.23,31.73,48.56
8/26/20 15:00,2020,8,26,15,406.85,31.59,50.88
8/26/20 16:00,2020,8,26,16,277.4,30.7,56.25
8/26/20 17:00,2020,8,26,17,127.94,28.33,68.06
8/26/20 18:00,2020,8,26,18,27.68,26.1,73.81
8/26/20 19:00,2020,8,26,19,0,24.9,74.94
8/27/20 1:00,2020,8,27,1,0,22.37,89.44
8/27/20 6:00,2020,8,27,6,87.82,20.31,91.75
8/27/20 7:00,2020,8,27,7,242.01,22.12,82.69
8/27/20 8:00,2020,8,27,8,318.25,24.51,72.88
8/27/20 9:00,2020,8,27,9,440.45,26.44,66.5
8/27/20 10:00,2020,8,27,10,584.02,27.63,62.56
8/27/20 11:00,2020,8,27,11,704.58,28.38,59.62
8/27/20 12:00,2020,8,27,12,718.49,28.8,57.25
8/27/20 13:00,2020,8,27,13,674.63,28.98,55.25
8/27/20 14:00,2020,8,27,14,590.2,28.9,53.88
8/27/20 15:00,2020,8,27,15,471.89,28.71,53.31
8/27/20 16:00,2020,8,27,16,322.6,28.3,53.94
8/27/20 17:00,2020,8,27,17,157.69,27.15,60
8/27/20 18:00,2020,8,27,18,30.28,24.06,74
8/27/20 19:00,2020,8,27,19,0,22.33,72.88
8/28/20 6:00,2020,8,28,6,54.48,20.8,98.38
8/28/20 7:00,2020,8,28,7,193.8,21.23,96.81
8/28/20 8:00,2020,8,28,8,374.92,21.55,95.94
8/28/20 9:00,2020,8,28,9,516,23.02,91
8/28/20 10:00,2020,8,28,10,628.55,24.67,81.25
8/28/20 11:00,2020,8,28,11,661.48,25.54,73.25
8/28/20 12:00,2020,8,28,12,718.98,26.03,66.75
8/28/20 13:00,2020,8,28,13,681.02,26.47,62.5
8/28/20 14:00,2020,8,28,14,577.45,26.62,60.88
8/28/20 15:00,2020,8,28,15,471.3,26.42,61.06
8/28/20 16:00,2020,8,28,16,328.82,25.87,63
8/28/20 17:00,2020,8,28,17,182.7,25.03,67
8/28/20 18:00,2020,8,28,18,26.14,23.38,72.38
8/28/20 19:00,2020,8,28,19,0,21.55,73.06
8/29/20 1:00,2020,8,29,1,0,14.5,79.69
8/29/20 6:00,2020,8,29,6,118.66,13.58,81.12
8/29/20 7:00,2020,8,29,7,313.75,15.94,72.81
8/29/20 8:00,2020,8,29,8,500.23,19.06,60.75
8/29/20 9:00,2020,8,29,9,657.9,20.73,55.38
8/29/20 10:00,2020,8,29,10,773.54,21.9,51.56
8/29/20 11:00,2020,8,29,11,841.11,22.82,48.81
8/29/20 12:00,2020,8,29,12,858.98,23.44,47.25
8/29/20 13:00,2020,8,29,13,802.01,23.82,46.12
8/29/20 14:00,2020,8,29,14,708.88,23.89,45.75
8/29/20 15:00,2020,8,29,15,579.91,23.66,46
8/29/20 16:00,2020,8,29,16,396.83,23.15,46.69
8/29/20 17:00,2020,8,29,17,214.43,22.02,53.75
8/29/20 18:00,2020,8,29,18,40.88,19.08,71
8/29/20 19:00,2020,8,29,19,0,17.94,66.19
8/30/20 6:00,2020,8,30,6,111.19,13.84,86.75
8/30/20 7:00,2020,8,30,7,298.95,16.08,78.5
8/30/20 8:00,2020,8,30,8,484.27,19.19,65.31
8/30/20 9:00,2020,8,30,9,628.78,21.3,55
8/30/20 10:00,2020,8,30,10,734.92,22.86,50.12
8/30/20 11:00,2020,8,30,11,777.86,23.94,47.94
8/30/20 12:00,2020,8,30,12,775.05,24.33,47.44
8/30/20 13:00,2020,8,30,13,705.65,24.05,48.75
8/30/20 14:00,2020,8,30,14,382.91,24.37,48.62
8/30/20 15:00,2020,8,30,15,173.84,24.74,48.56
8/30/20 16:00,2020,8,30,16,137.66,23.98,51.38
8/30/20 17:00,2020,8,30,17,62.36,22.48,58.25
8/30/20 18:00,2020,8,30,18,24.24,20.37,68.75
8/30/20 19:00,2020,8,30,19,0,19.21,77.25
8/31/20 1:00,2020,8,31,1,0,16.46,87.12
8/31/20 7:00,2020,8,31,7,204.7,13.14,88.81
8/31/20 8:00,2020,8,31,8,434.5,14.42,78.19
8/31/20 9:00,2020,8,31,9,622.15,16.76,66.38
8/31/20 10:00,2020,8,31,10,744.37,18.9,57.69
8/31/20 11:00,2020,8,31,11,826.09,20.38,52
8/31/20 12:00,2020,8,31,12,854.39,21.24,47.44
8/31/20 13:00,2020,8,31,13,809.68,21.64,44.06
8/31/20 14:00,2020,8,31,14,701.1,21.54,41.81
8/31/20 15:00,2020,8,31,15,431.7,20.28,44.25
8/31/20 16:00,2020,8,31,16,283.93,18.98,53.19
8/31/20 17:00,2020,8,31,17,170.59,18.39,58.88
8/31/20 18:00,2020,8,31,18,31.04,15.51,71
8/31/20 19:00,2020,8,31,19,0,13.58,73.56
9/1/20 6:00,2020,9,1,6,46.21,12.11,77.25
9/1/20 7:00,2020,9,1,7,163.04,13.3,71.88
9/1/20 8:00,2020,9,1,8,284.9,14.3,68.19
9/1/20 9:00,2020,9,1,9,393.73,15.26,66
9/1/20 10:00,2020,9,1,10,476.48,17.13,61.12
9/1/20 11:00,2020,9,1,11,590.21,20.63,46.19
9/1/20 12:00,2020,9,1,12,367.99,22,41.5
9/1/20 13:00,2020,9,1,13,379.67,22.44,41.5
9/1/20 14:00,2020,9,1,14,311.01,22.54,42.62
9/1/20 15:00,2020,9,1,15,365.95,22.38,44.31
9/1/20 16:00,2020,9,1,16,275.11,21.75,47.19
9/1/20 17:00,2020,9,1,17,170.63,20.37,54.38
9/1/20 18:00,2020,9,1,18,21.69,17.9,65.06
9/1/20 19:00,2020,9,1,19,0,16.64,70.19
9/2/20 1:00,2020,9,2,1,0,12.93,87.5
9/2/20 6:00,2020,9,2,6,114.05,12.8,78.69
9/2/20 7:00,2020,9,2,7,301.76,15.53,68.12
9/2/20 8:00,2020,9,2,8,488.3,18.74,58.5
9/2/20 9:00,2020,9,2,9,647.21,21.26,50.56
9/2/20 10:00,2020,9,2,10,762.09,22.96,45.25
9/2/20 11:00,2020,9,2,11,826.03,24.05,41
9/2/20 12:00,2020,9,2,12,838.29,24.69,38
9/2/20 13:00,2020,9,2,13,791.51,25.08,36.81
9/2/20 14:00,2020,9,2,14,692.8,25.3,36.81
9/2/20 15:00,2020,9,2,15,549.73,25.27,38.44
9/2/20 16:00,2020,9,2,16,371.68,25,42.38
9/2/20 17:00,2020,9,2,17,167.27,23.53,55.12
9/2/20 18:00,2020,9,2,18,23.53,19.51,65.69
9/2/20 19:00,2020,9,2,19,0,19.11,57.06
9/3/20 6:00,2020,9,3,6,86.64,13.03,75.56
9/3/20 7:00,2020,9,3,7,257.92,14.37,68
9/3/20 8:00,2020,9,3,8,462.02,16.21,60.38
9/3/20 9:00,2020,9,3,9,626.39,17.68,55.5
9/3/20 10:00,2020,9,3,10,748.47,18.66,52.94
9/3/20 11:00,2020,9,3,11,788.48,19.36,51.06
9/3/20 12:00,2020,9,3,12,805.9,19.79,49
9/3/20 13:00,2020,9,3,13,738.59,20.05,45.12
9/3/20 14:00,2020,9,3,14,692.34,20.09,40.69
9/3/20 15:00,2020,9,3,15,558.8,19.83,39.06
9/3/20 16:00,2020,9,3,16,375.12,19.26,39.06
9/3/20 17:00,2020,9,3,17,180.3,18.17,41.25
9/3/20 18:00,2020,9,3,18,25.94,15.69,49.56
9/3/20 19:00,2020,9,3,19,0,13.62,57.06
9/4/20 1:00,2020,9,4,1,0,9.95,74.19
9/4/20 6:00,2020,9,4,6,95.38,10.05,77.5
9/4/20 7:00,2020,9,4,7,292.26,12.66,68.44
9/4/20 8:00,2020,9,4,8,461.41,16.06,60.44
9/4/20 9:00,2020,9,4,9,509.67,19.4,48.62
9/4/20 10:00,2020,9,4,10,564.4,20.75,45.12
9/4/20 11:00,2020,9,4,11,679.9,21.7,43.19
9/4/20 12:00,2020,9,4,12,741.75,22.44,42.25
